TransactionID,CustomerID,Product,Category,PurchaseDate,Price,Quantity,PaymentMethod,CustomerRegion,Returned,DeliveryDays,SatisfactionRating
9348,13143613,Monitor,Accessories,2023-01-25,1734.61,3,Credit Card,East,0,13,2
9349,13743496,Laptop,Computers,2023-01-25,1319.84,2,Cash,South,0,7,3
9350,82468532,Smartwatch,Wearables,2023-01-25,1719.76,2,PayPal,West,0,4,1
9351,89524487,Smartphone,Phones,2023-01-25,269.15,4,Wire Transfer,South,0,4,1
9352,44720808,Headphones,Accessories,2023-01-25,728.09,1,PayPal,North,0,12,1
9353,42392076,Tablet,Tablets,2023-01-25,1759.02,2,Wire Transfer,West,0,13,4
9354,50794416,Smartphone,Phones,2023-01-25,443.23,3,Wire Transfer,South,0,2,2
9355,66739991,Laptop,Computers,2023-01-25,202.57,2,Cash,East,0,5,2
9356,77816807,Smartphone,Phones,2023-01-25,1586.83,4,Cash,West,1,8,2
9357,24823261,Headphones,Accessories,2023-01-25,1679.2,4,Credit Card,West,0,7,3
9358,18045780,Smartphone,Phones,2023-01-25,367.17,1,PayPal,East,0,7,4
9359,60060376,Monitor,Accessories,2023-01-25,1715.97,3,Credit Card,East,0,6,1
9360,44863921,Monitor,Accessories,2023-01-25,1389.2,3,Wire Transfer,North,0,3,3
9361,94153110,Smartwatch,Wearables,2023-01-26,1064.16,2,PayPal,West,0,5,2
9362,78115413,Monitor,Accessories,2023-01-26,1668.99,3,PayPal,South,0,13,1
9363,57576607,Smartwatch,Wearables,2023-01-26,867.54,2,Wire Transfer,East,0,1,4
9364,26617902,Monitor,Accessories,2023-01-26,428.29,2,Cash,South,0,7,5
9365,16406597,Monitor,Accessories,2023-01-26,605.46,1,PayPal,South,0,9,2
9366,97370696,Smartphone,Phones,2023-01-26,1035.07,3,Credit Card,East,0,1,2
9367,26743635,Laptop,Computers,2023-01-26,1086.1,4,Credit Card,East,0,13,2
9368,70228445,Tablet,Tablets,2023-01-26,1620.88,2,PayPal,East,0,2,2
9369,49991663,Smartwatch,Wearables,2023-01-26,1593.14,2,Credit Card,East,0,3,1
9370,86830962,Monitor,Accessories,2023-01-26,1183.66,2,PayPal,West,0,3,4
9371,10699730,Smartwatch,Wearables,2023-01-26,1572.53,3,Cash,East,0,8,3
9372,70820382,Laptop,Computers,2023-01-26,423.96,3,Wire Transfer,East,0,7,1
9373,55497164,Smartphone,Phones,2023-01-26,147.63,3,Cash,East,0,6,4
9374,41688446,Tablet,Tablets,2023-01-26,1753.59,2,Credit Card,West,0,10,3
9375,88060201,Laptop,Computers,2023-01-26,197.33,4,Wire Transfer,West,0,10,2
9376,85913174,Monitor,Accessories,2023-01-26,531.04,4,Cash,South,0,11,4
9377,94254420,Laptop,Computers,2023-01-26,1405.87,3,PayPal,North,0,4,2
9378,99324655,Monitor,Accessories,2023-01-26,848.42,4,Wire Transfer,West,0,9,4
9379,81576791,Smartwatch,Wearables,2023-01-26,1758.81,2,PayPal,East,0,1,5
9380,89933222,Monitor,Accessories,2023-01-26,631.06,3,PayPal,South,0,11,2
9381,41385191,Headphones,Accessories,2023-01-26,73.15,3,PayPal,South,0,2,2
9382,57021454,Laptop,Computers,2023-01-26,636.28,2,PayPal,West,0,14,2
9383,50158160,Laptop,Computers,2023-01-26,1177.25,3,Credit Card,East,0,4,1
9384,48189707,Headphones,Accessories,2023-01-26,783.08,2,Wire Transfer,West,0,3,3
9385,99512805,Monitor,Accessories,2023-01-27,1093.0,3,Cash,North,0,1,2
9386,86875315,Smartwatch,Wearables,2023-01-27,1759.37,4,Cash,South,0,5,2
9387,28786655,Headphones,Accessories,2023-01-27,1829.35,3,Credit Card,West,0,7,1
9388,60689435,Laptop,Computers,2023-01-27,568.65,3,Cash,South,0,2,1
9389,79748476,Laptop,Computers,2023-01-27,951.17,3,Wire Transfer,South,1,5,5
9390,43236783,Tablet,Tablets,2023-01-27,1120.83,1,Cash,South,0,6,4
9391,24123318,Laptop,Computers,2023-01-27,1900.77,4,Wire Transfer,South,0,11,2
9392,54002874,Smartphone,Phones,2023-01-27,1997.3,2,Wire Transfer,South,0,7,4
9393,79316990,Tablet,Tablets,2023-01-27,509.04,1,Wire Transfer,South,0,1,1
9394,88164250,Headphones,Accessories,2023-01-27,1467.61,4,Wire Transfer,North,0,7,1
9395,35844329,Monitor,Accessories,2023-01-27,787.16,3,Credit Card,North,0,4,5
9396,58488507,Smartwatch,Wearables,2023-01-27,65.81,3,PayPal,East,0,8,3
9397,70976401,Smartphone,Phones,2023-01-27,68.04,2,Cash,East,0,13,1
9398,23151704,Tablet,Tablets,2023-01-27,948.1,2,Wire Transfer,South,0,4,2
9399,29670044,Headphones,Accessories,2023-01-27,1002.25,4,Credit Card,South,0,6,5
9400,67135430,Laptop,Computers,2023-01-27,94.01,4,PayPal,West,0,9,3
9401,65304811,Tablet,Tablets,2023-01-27,1389.51,2,Credit Card,West,0,5,5
9402,20998762,Monitor,Accessories,2023-01-27,623.31,4,PayPal,West,0,14,1
9403,22381399,Monitor,Accessories,2023-01-27,1141.79,2,PayPal,North,0,12,3
9404,18347493,Tablet,Tablets,2023-01-27,636.79,3,Credit Card,East,0,4,4
9405,67027331,Headphones,Accessories,2023-01-27,375.91,2,PayPal,East,0,8,3
9406,27456803,Laptop,Computers,2023-01-27,843.99,1,Wire Transfer,East,0,13,2
9407,73921605,Laptop,Computers,2023-01-27,502.93,2,Wire Transfer,South,1,9,4
9408,38827874,Tablet,Tablets,2023-01-27,1092.86,2,PayPal,South,1,4,4
9409,69883130,Headphones,Accessories,2023-01-28,437.72,1,Credit Card,West,0,3,2
9410,20478739,Smartwatch,Wearables,2023-01-28,1041.39,1,Wire Transfer,East,0,8,4
9411,59565830,Headphones,Accessories,2023-01-28,356.89,1,Cash,West,0,14,1
9412,80632831,Laptop,Computers,2023-01-28,1358.4,1,Cash,North,0,5,3
9413,64056687,Tablet,Tablets,2023-01-28,1520.18,2,Credit Card,North,0,2,3
9414,88952163,Monitor,Accessories,2023-01-28,265.27,4,PayPal,East,0,10,2
9415,85023475,Headphones,Accessories,2023-01-28,962.21,1,PayPal,East,0,9,1
9416,79651618,Smartwatch,Wearables,2023-01-28,188.2,3,PayPal,North,0,3,4
9417,62986806,Monitor,Accessories,2023-01-28,1216.46,2,Wire Transfer,North,0,12,3
9418,45392370,Smartwatch,Wearables,2023-01-28,565.59,4,PayPal,East,0,2,3
9419,88423925,Smartphone,Phones,2023-01-28,1078.87,3,PayPal,South,0,1,3
9420,76951467,Headphones,Accessories,2023-01-28,1059.05,2,Cash,South,0,14,3
9421,95424369,Headphones,Accessories,2023-01-28,1852.49,2,Credit Card,North,0,8,5
9422,66830764,Smartphone,Phones,2023-01-28,1120.71,3,Cash,North,0,11,2
9423,69066531,Smartwatch,Wearables,2023-01-28,1186.85,1,Wire Transfer,South,0,3,4
9424,75705089,Headphones,Accessories,2023-01-28,833.22,1,Cash,South,0,7,4
9425,65958370,Smartwatch,Wearables,2023-01-28,1900.71,3,Wire Transfer,North,0,1,2
9426,31856387,Tablet,Tablets,2023-01-28,1565.51,4,Credit Card,East,0,1,1
9427,29373816,Smartwatch,Wearables,2023-01-28,606.54,1,Cash,North,0,12,2
9428,77885433,Smartphone,Phones,2023-01-28,1696.21,2,Credit Card,North,0,9,3
9429,27062291,Monitor,Accessories,2023-01-28,893.17,2,Credit Card,South,0,12,3
9430,75063976,Tablet,Tablets,2023-01-28,1665.9,4,PayPal,North,0,8,2
9431,71433172,Smartwatch,Wearables,2023-01-28,1654.63,2,Cash,South,0,12,2
9432,27365785,Smartphone,Phones,2023-01-28,418.3,1,PayPal,West,0,13,4
9433,78878589,Tablet,Tablets,2023-01-29,1417.23,4,PayPal,East,0,3,4
9434,81020117,Laptop,Computers,2023-01-29,616.75,1,Cash,South,0,6,5
9435,25845497,Monitor,Accessories,2023-01-29,630.11,4,Credit Card,West,0,11,5
9436,38540398,Laptop,Computers,2023-01-29,627.88,3,PayPal,North,0,3,3
9437,71127098,Smartwatch,Wearables,2023-01-29,1464.86,2,PayPal,North,0,13,5
9438,73532708,Headphones,Accessories,2023-01-29,498.16,4,Cash,West,0,12,5
9439,14376489,Monitor,Accessories,2023-01-29,51.77,3,Credit Card,West,0,4,1
9440,31050667,Monitor,Accessories,2023-01-29,1444.71,1,Credit Card,West,0,1,2
9441,85031292,Smartphone,Phones,2023-01-29,383.81,3,PayPal,West,0,5,4
9442,59570909,Smartphone,Phones,2023-01-29,253.74,1,Wire Transfer,South,0,1,5
9443,25940510,Smartwatch,Wearables,2023-01-29,513.16,4,PayPal,North,0,13,4
9444,90745413,Smartphone,Phones,2023-01-29,790.81,4,Wire Transfer,West,0,1,5
9445,64844029,Headphones,Accessories,2023-01-29,978.02,2,Credit Card,North,0,10,5
9446,24809069,Headphones,Accessories,2023-01-29,136.91,2,PayPal,East,0,11,3
9447,26222417,Laptop,Computers,2023-01-29,1942.62,4,PayPal,East,0,11,1
9448,59604988,Smartphone,Phones,2023-01-29,1446.32,1,Wire Transfer,South,0,14,2
9449,86740966,Laptop,Computers,2023-01-29,680.23,1,Wire Transfer,West,0,7,2
9450,48868189,Headphones,Accessories,2023-01-29,671.46,4,Credit Card,West,0,12,3
9451,15406577,Smartwatch,Wearables,2023-01-29,924.66,1,Credit Card,East,0,6,3
9452,80166008,Tablet,Tablets,2023-01-29,1271.18,4,PayPal,North,0,2,2
9453,30576183,Headphones,Accessories,2023-01-29,335.43,2,Credit Card,South,0,14,2
9454,25803092,Laptop,Computers,2023-01-29,418.41,1,Cash,West,0,11,1
9455,59857504,Monitor,Accessories,2023-01-29,1725.9,2,Cash,East,0,12,5
9456,50926285,Smartphone,Phones,2023-01-29,549.7,3,PayPal,East,0,2,1
9457,60259138,Monitor,Accessories,2023-01-30,791.38,2,PayPal,North,0,11,2
9458,50702879,Headphones,Accessories,2023-01-30,1748.98,3,Wire Transfer,South,0,7,5
9459,49457501,Tablet,Tablets,2023-01-30,1343.14,2,Cash,North,0,1,2
9460,75219822,Smartphone,Phones,2023-01-30,716.34,2,PayPal,South,0,13,1
9461,13755114,Headphones,Accessories,2023-01-30,1383.21,1,Cash,South,0,2,1
9462,29175605,Headphones,Accessories,2023-01-30,88.38,2,Wire Transfer,East,0,12,1
9463,29077681,Tablet,Tablets,2023-01-30,1484.5,4,Wire Transfer,East,0,8,5
9464,89138026,Monitor,Accessories,2023-01-30,999.68,1,Credit Card,East,0,6,4
9465,66607262,Tablet,Tablets,2023-01-30,1635.71,1,Wire Transfer,West,0,14,4
9466,16529832,Laptop,Computers,2023-01-30,1911.54,1,Cash,North,0,2,2
9467,50958413,Monitor,Accessories,2023-01-30,1855.29,2,Cash,East,0,7,5
9468,48048350,Monitor,Accessories,2023-01-30,1823.07,1,Wire Transfer,South,0,4,3
9469,38934853,Tablet,Tablets,2023-01-30,1048.73,3,PayPal,North,0,2,4
9470,34572196,Headphones,Accessories,2023-01-30,752.28,3,Wire Transfer,West,0,12,5
9471,75604774,Tablet,Tablets,2023-01-30,956.82,2,Credit Card,South,0,6,5
9472,10279945,Smartwatch,Wearables,2023-01-30,1395.3,1,Wire Transfer,North,0,11,4
9473,26418573,Smartphone,Phones,2023-01-30,1773.8,4,Credit Card,West,0,9,5
9474,83489212,Headphones,Accessories,2023-01-30,453.62,4,PayPal,South,0,11,5
9475,56794869,Smartphone,Phones,2023-01-30,1840.48,3,PayPal,East,0,9,4
9476,19068358,Smartphone,Phones,2023-01-30,1639.6,2,Credit Card,West,0,14,1
9477,15997180,Smartwatch,Wearables,2023-01-30,1958.77,2,Cash,East,0,8,2
9478,66045988,Smartphone,Phones,2023-01-30,1766.49,2,Cash,West,0,3,3
9479,74582407,Smartphone,Phones,2023-01-30,595.88,2,Credit Card,West,0,3,2
9480,86914689,Smartphone,Phones,2023-01-30,256.61,2,Credit Card,South,0,2,1
9481,51567482,Headphones,Accessories,2023-01-31,268.87,1,Wire Transfer,East,0,5,1
9482,85935555,Tablet,Tablets,2023-01-31,617.89,1,Credit Card,East,0,14,5
9483,70716667,Monitor,Accessories,2023-01-31,1247.66,1,Wire Transfer,West,0,12,2
9484,55341868,Monitor,Accessories,2023-01-31,1618.42,4,PayPal,East,0,14,1
9485,60641104,Monitor,Accessories,2023-01-31,1803.54,1,PayPal,South,0,4,2
9486,73783961,Smartphone,Phones,2023-01-31,1266.32,2,Wire Transfer,South,0,7,1
9487,91296981,Monitor,Accessories,2023-01-31,60.98,2,Wire Transfer,North,0,4,3
9488,27825403,Smartwatch,Wearables,2023-01-31,413.32,4,Credit Card,West,0,9,1
9489,28592146,Smartphone,Phones,2023-01-31,244.47,4,Credit Card,North,0,12,2
9490,77748258,Laptop,Computers,2023-01-31,758.48,3,Wire Transfer,East,1,12,5
9491,95424250,Headphones,Accessories,2023-01-31,1027.63,4,Wire Transfer,South,0,2,2
9492,71865804,Monitor,Accessories,2023-01-31,134.62,3,Credit Card,South,0,11,4
9493,70388500,Headphones,Accessories,2023-01-31,729.53,1,Cash,North,0,14,2
9494,99552852,Tablet,Tablets,2023-01-31,399.4,2,Wire Transfer,East,0,6,3
9495,70273791,Tablet,Tablets,2023-01-31,1311.79,3,Wire Transfer,East,0,7,3
9496,29996104,Tablet,Tablets,2023-01-31,955.33,3,PayPal,North,0,4,3
9497,53649791,Laptop,Computers,2023-01-31,1015.87,3,PayPal,East,0,13,1
9498,21987653,Monitor,Accessories,2023-01-31,884.0,4,Cash,West,1,6,3
9499,93855267,Laptop,Computers,2023-01-31,1914.24,4,Credit Card,West,0,7,2
9500,99187990,Smartwatch,Wearables,2023-01-31,468.73,4,Wire Transfer,West,0,4,5
9501,93696762,Headphones,Accessories,2023-01-31,1057.5,3,Wire Transfer,North,0,8,3
9502,64979383,Laptop,Computers,2023-01-31,1485.23,1,PayPal,North,0,9,2
9503,61973818,Laptop,Computers,2023-01-31,1135.85,2,Wire Transfer,West,0,1,1
9504,41248877,Monitor,Accessories,2023-01-31,1861.59,4,Cash,East,0,7,1
9505,63069304,Monitor,Accessories,2023-02-01,787.04,1,Credit Card,East,1,9,5
9506,55499525,Smartphone,Phones,2023-02-01,954.17,4,PayPal,East,0,12,5
9507,82611046,Laptop,Computers,2023-02-01,222.62,4,PayPal,North,0,10,2
9508,16149817,Smartwatch,Wearables,2023-02-01,1237.55,3,PayPal,South,0,5,5
9509,99985448,Smartphone,Phones,2023-02-01,612.01,3,PayPal,South,0,12,5
9510,69471365,Laptop,Computers,2023-02-01,362.6,4,Credit Card,North,0,2,1
9511,47228655,Monitor,Accessories,2023-02-01,1111.84,2,Credit Card,South,0,10,2
9512,96693449,Laptop,Computers,2023-02-01,1088.01,4,Credit Card,North,0,6,5
9513,21882280,Smartphone,Phones,2023-02-01,197.95,2,Credit Card,South,0,12,2
9514,32228439,Monitor,Accessories,2023-02-01,1411.52,1,Cash,South,0,12,3
9515,13329148,Monitor,Accessories,2023-02-01,1266.36,4,Credit Card,North,0,7,1
9516,86771841,Tablet,Tablets,2023-02-01,418.58,2,PayPal,South,0,2,1
9517,94571826,Smartwatch,Wearables,2023-02-01,965.4,1,PayPal,South,0,2,1
9518,51452887,Tablet,Tablets,2023-02-01,1454.63,1,Cash,North,1,10,4
9519,85302098,Smartwatch,Wearables,2023-02-01,1082.4,3,Cash,South,0,14,2
9520,96591866,Headphones,Accessories,2023-02-01,821.2,1,Credit Card,North,0,12,3
9521,26613686,Laptop,Computers,2023-02-01,678.56,3,PayPal,East,0,10,5
9522,96424699,Headphones,Accessories,2023-02-01,1240.27,1,Wire Transfer,West,0,1,3
9523,85075065,Headphones,Accessories,2023-02-01,1881.26,1,Wire Transfer,East,0,4,2
9524,21428912,Tablet,Tablets,2023-02-01,1359.9,2,Wire Transfer,West,0,7,1
9525,35827078,Tablet,Tablets,2023-02-01,195.75,2,Cash,North,0,14,4
9526,93041052,Headphones,Accessories,2023-02-01,948.34,3,Credit Card,West,0,9,2
9527,82723772,Smartphone,Phones,2023-02-01,1787.11,4,Wire Transfer,South,0,3,2
9528,87424245,Smartwatch,Wearables,2023-02-01,234.2,2,Wire Transfer,North,0,12,5
9529,17096679,Tablet,Tablets,2023-02-02,1978.31,1,Cash,West,0,11,3
9530,86536905,Smartwatch,Wearables,2023-02-02,1900.69,3,Wire Transfer,West,1,7,3
9531,80028608,Monitor,Accessories,2023-02-02,202.64,3,Cash,West,0,7,5
9532,35420283,Smartphone,Phones,2023-02-02,1870.16,3,PayPal,South,0,7,4
9533,73865585,Monitor,Accessories,2023-02-02,758.11,1,PayPal,North,0,2,1
9534,77463037,Smartphone,Phones,2023-02-02,1697.18,2,PayPal,East,0,6,1
9535,12505049,Monitor,Accessories,2023-02-02,865.85,4,Wire Transfer,East,0,2,4
9536,26144134,Headphones,Accessories,2023-02-02,909.67,3,Cash,North,0,6,5
9537,98349411,Monitor,Accessories,2023-02-02,1286.77,1,Cash,South,0,13,2
9538,81384965,Monitor,Accessories,2023-02-02,1560.23,2,Credit Card,South,0,10,3
9539,34124750,Headphones,Accessories,2023-02-02,115.89,2,Credit Card,North,0,3,2
9540,12546591,Smartphone,Phones,2023-02-02,1206.65,4,Wire Transfer,East,0,14,3
9541,46904845,Monitor,Accessories,2023-02-02,414.13,3,PayPal,North,0,2,2
9542,37622679,Headphones,Accessories,2023-02-02,724.6,1,PayPal,North,0,12,5
9543,42921822,Monitor,Accessories,2023-02-02,728.54,2,Wire Transfer,South,0,14,5
9544,87786253,Tablet,Tablets,2023-02-02,964.67,1,Credit Card,East,0,6,4
9545,69623470,Monitor,Accessories,2023-02-02,701.57,2,Wire Transfer,South,0,2,2
9546,21361254,Laptop,Computers,2023-02-02,259.35,3,Cash,South,0,5,2
9547,81611045,Monitor,Accessories,2023-02-02,333.98,3,PayPal,North,0,2,4
9548,91450675,Headphones,Accessories,2023-02-02,115.2,4,PayPal,East,0,3,4
9549,53007542,Headphones,Accessories,2023-02-02,966.99,2,PayPal,South,0,3,5
9550,63928396,Laptop,Computers,2023-02-02,1911.17,1,Wire Transfer,West,0,6,5
9551,89039884,Smartphone,Phones,2023-02-02,275.57,2,Cash,East,0,6,2
9552,16037602,Tablet,Tablets,2023-02-02,1895.22,1,Cash,West,0,10,5
9553,75964394,Monitor,Accessories,2023-02-03,1480.05,4,Cash,South,0,3,5
9554,13122340,Monitor,Accessories,2023-02-03,1293.12,2,PayPal,West,0,3,2
9555,55628196,Monitor,Accessories,2023-02-03,1308.29,3,PayPal,West,0,13,4
9556,68655485,Tablet,Tablets,2023-02-03,1662.12,1,Credit Card,South,0,12,2
9557,34227374,Headphones,Accessories,2023-02-03,258.49,3,Credit Card,South,0,13,1
9558,65691824,Headphones,Accessories,2023-02-03,1034.27,4,Cash,North,0,1,2
9559,13228867,Smartwatch,Wearables,2023-02-03,1409.33,4,Wire Transfer,West,0,7,1
9560,80853774,Tablet,Tablets,2023-02-03,1194.3,1,Credit Card,East,0,13,2
9561,52598349,Monitor,Accessories,2023-02-03,1673.92,2,Wire Transfer,South,0,8,1
9562,61272646,Tablet,Tablets,2023-02-03,190.93,3,Cash,East,0,2,1
9563,44517819,Tablet,Tablets,2023-02-03,1396.87,3,Credit Card,East,0,4,2
9564,22217180,Laptop,Computers,2023-02-03,1091.35,1,Credit Card,West,0,10,5
9565,25387340,Monitor,Accessories,2023-02-03,789.36,1,Cash,West,0,7,3
9566,23332334,Laptop,Computers,2023-02-03,713.54,1,Credit Card,North,0,8,5
9567,82716383,Tablet,Tablets,2023-02-03,1260.62,4,Credit Card,West,0,1,1
9568,32569515,Smartphone,Phones,2023-02-03,1787.44,4,PayPal,East,1,4,2
9569,48299260,Laptop,Computers,2023-02-03,1017.54,3,Credit Card,South,1,6,2
9570,29331950,Smartwatch,Wearables,2023-02-03,1658.21,2,Credit Card,South,0,3,2
9571,34517408,Laptop,Computers,2023-02-03,834.2,1,Cash,West,0,5,2
9572,44299947,Tablet,Tablets,2023-02-03,249.67,4,Credit Card,East,0,10,3
9573,22029742,Headphones,Accessories,2023-02-03,169.94,2,Wire Transfer,North,0,9,4
9574,30700047,Headphones,Accessories,2023-02-03,150.1,1,Wire Transfer,South,0,11,1
9575,51177222,Smartwatch,Wearables,2023-02-03,791.29,2,PayPal,West,0,13,3
9576,64663717,Monitor,Accessories,2023-02-03,707.61,1,PayPal,East,0,3,5
9577,32708438,Smartwatch,Wearables,2023-02-04,1449.98,2,Wire Transfer,South,0,5,4
9578,17907267,Headphones,Accessories,2023-02-04,1498.5,3,Credit Card,North,0,8,4
9579,92473495,Laptop,Computers,2023-02-04,149.17,1,PayPal,North,0,6,2
9580,53659778,Monitor,Accessories,2023-02-04,481.19,1,Credit Card,North,0,4,3
9581,34354859,Smartphone,Phones,2023-02-04,584.81,3,Cash,West,0,8,5
9582,13646855,Headphones,Accessories,2023-02-04,1117.84,1,Wire Transfer,South,0,11,2
9583,17851976,Smartphone,Phones,2023-02-04,331.8,1,PayPal,North,0,3,2
9584,50000149,Smartphone,Phones,2023-02-04,311.19,4,PayPal,North,0,3,1
9585,62336822,Headphones,Accessories,2023-02-04,1890.39,3,Credit Card,West,0,4,4
9586,23253224,Smartphone,Phones,2023-02-04,1618.2,4,PayPal,South,0,9,5
9587,52955238,Monitor,Accessories,2023-02-04,402.28,3,Cash,North,0,5,4
9588,29120731,Laptop,Computers,2023-02-04,842.81,2,Credit Card,South,0,8,3
9589,65408139,Smartphone,Phones,2023-02-04,743.46,3,Wire Transfer,South,0,6,1
9590,53515775,Laptop,Computers,2023-02-04,1592.46,3,Cash,West,0,3,2
9591,44619354,Laptop,Computers,2023-02-04,1044.92,4,Credit Card,North,0,8,1
9592,60400522,Smartphone,Phones,2023-02-04,299.31,1,Credit Card,West,0,12,2
9593,26235817,Laptop,Computers,2023-02-04,1491.03,3,Wire Transfer,West,0,9,1
9594,16962963,Smartwatch,Wearables,2023-02-04,823.93,1,Cash,West,0,8,2
9595,37187070,Monitor,Accessories,2023-02-04,562.7,3,Credit Card,West,0,13,4
9596,42161649,Smartphone,Phones,2023-02-04,782.22,4,PayPal,South,0,4,4
9597,90128603,Laptop,Computers,2023-02-04,1020.63,3,Cash,North,0,14,4
9598,88655491,Smartphone,Phones,2023-02-04,719.08,2,Cash,East,0,14,4
9599,41741300,Smartwatch,Wearables,2023-02-04,521.72,3,Wire Transfer,South,0,13,1
9600,76166580,Laptop,Computers,2023-02-04,827.08,3,Credit Card,East,0,11,2
9601,78265991,Smartphone,Phones,2023-02-05,87.39,1,PayPal,North,0,6,4
9602,77702274,Smartwatch,Wearables,2023-02-05,1556.37,1,PayPal,South,0,1,1
9603,61680358,Monitor,Accessories,2023-02-05,383.34,2,Wire Transfer,South,0,4,2
9604,25445960,Smartwatch,Wearables,2023-02-05,135.61,3,Wire Transfer,West,0,8,1
9605,46143160,Smartphone,Phones,2023-02-05,1324.71,1,Credit Card,South,0,1,4
9606,18137886,Smartwatch,Wearables,2023-02-05,1559.18,3,Credit Card,South,0,3,3
9607,52726394,Tablet,Tablets,2023-02-05,1636.97,4,Credit Card,West,0,1,1
9608,72387558,Headphones,Accessories,2023-02-05,1012.34,4,PayPal,East,0,9,4
9609,84238655,Monitor,Accessories,2023-02-05,450.47,2,PayPal,West,0,2,5
9610,64636878,Headphones,Accessories,2023-02-05,1487.59,4,Credit Card,South,1,9,2
9611,18785652,Tablet,Tablets,2023-02-05,1414.44,1,Credit Card,North,0,13,4
9612,74984400,Laptop,Computers,2023-02-05,530.23,1,Credit Card,North,0,4,5
9613,13879756,Tablet,Tablets,2023-02-05,1811.65,2,Cash,West,0,2,1
9614,64692890,Laptop,Computers,2023-02-05,253.52,3,Cash,West,0,4,1
9615,95032473,Tablet,Tablets,2023-02-05,1966.24,1,Wire Transfer,East,0,12,5
9616,41372112,Tablet,Tablets,2023-02-05,1727.48,4,Credit Card,South,0,11,5
9617,12499514,Monitor,Accessories,2023-02-05,1391.4,1,Credit Card,West,0,11,2
9618,46126008,Laptop,Computers,2023-02-05,1880.56,2,Cash,North,0,10,1
9619,84366722,Laptop,Computers,2023-02-05,1458.51,4,Cash,West,0,6,5
9620,88674767,Smartwatch,Wearables,2023-02-05,421.39,4,Wire Transfer,South,0,11,3
9621,23624363,Monitor,Accessories,2023-02-05,912.2,4,Credit Card,North,0,7,3
9622,43059986,Monitor,Accessories,2023-02-05,189.43,2,PayPal,East,0,3,5
9623,84451573,Smartwatch,Wearables,2023-02-05,809.83,2,Credit Card,West,0,3,2
9624,97449682,Laptop,Computers,2023-02-05,1496.13,3,Cash,East,0,12,1
9625,26853900,Tablet,Tablets,2023-02-06,803.56,3,Wire Transfer,East,0,10,3
9626,50884443,Tablet,Tablets,2023-02-06,694.07,3,PayPal,East,0,12,5
9627,86268638,Smartphone,Phones,2023-02-06,1210.94,2,PayPal,North,0,8,5
9628,64592513,Headphones,Accessories,2023-02-06,1750.8,4,Wire Transfer,East,0,5,4
9629,69858725,Monitor,Accessories,2023-02-06,142.79,4,PayPal,West,0,4,5
9630,21261988,Monitor,Accessories,2023-02-06,801.67,1,Wire Transfer,West,0,7,2
9631,95335496,Smartwatch,Wearables,2023-02-06,358.57,3,PayPal,East,0,7,3
9632,77166896,Headphones,Accessories,2023-02-06,1405.94,4,Credit Card,North,0,13,4
9633,37307523,Laptop,Computers,2023-02-06,256.16,4,Cash,South,0,9,3
9634,29108179,Monitor,Accessories,2023-02-06,1346.38,4,PayPal,East,0,9,3
9635,60104178,Smartphone,Phones,2023-02-06,608.05,4,Credit Card,West,0,5,2
9636,82536595,Smartphone,Phones,2023-02-06,437.89,2,Wire Transfer,West,0,13,5
9637,32573855,Monitor,Accessories,2023-02-06,1875.89,3,Wire Transfer,East,0,12,2
9638,42905017,Smartphone,Phones,2023-02-06,86.12,4,Wire Transfer,North,0,13,5
9639,82146810,Headphones,Accessories,2023-02-06,903.67,4,Credit Card,North,0,8,4
9640,66875091,Monitor,Accessories,2023-02-06,92.17,4,Credit Card,South,0,10,2
9641,84511273,Monitor,Accessories,2023-02-06,993.01,4,PayPal,North,0,1,2
9642,70631785,Laptop,Computers,2023-02-06,1027.04,1,Cash,West,0,9,1
9643,15609238,Tablet,Tablets,2023-02-06,677.24,4,Cash,North,0,8,2
9644,10134359,Tablet,Tablets,2023-02-06,307.72,4,PayPal,North,0,6,1
9645,72364542,Headphones,Accessories,2023-02-06,783.96,4,PayPal,South,0,13,5
9646,93312959,Monitor,Accessories,2023-02-06,1360.91,1,Credit Card,West,0,3,5
9647,48822404,Tablet,Tablets,2023-02-06,1575.67,2,Cash,West,0,3,5
9648,97652074,Laptop,Computers,2023-02-06,1084.96,1,PayPal,East,0,8,1
9649,32465588,Laptop,Computers,2023-02-07,1200.18,4,Wire Transfer,North,0,5,5
9650,10072871,Tablet,Tablets,2023-02-07,441.2,2,PayPal,South,0,10,3
9651,18076555,Laptop,Computers,2023-02-07,610.29,4,PayPal,East,0,11,2
9652,74717944,Tablet,Tablets,2023-02-07,365.7,2,Credit Card,North,0,14,1
9653,46682099,Monitor,Accessories,2023-02-07,536.13,4,Wire Transfer,West,0,7,5
9654,90244451,Smartphone,Phones,2023-02-07,488.53,4,Credit Card,West,0,5,3
9655,43673745,Laptop,Computers,2023-02-07,1062.93,2,Credit Card,North,0,8,2
9656,61023340,Tablet,Tablets,2023-02-07,1147.24,2,Cash,East,0,10,2
9657,57166514,Smartphone,Phones,2023-02-07,1892.65,4,PayPal,East,1,10,5
9658,94853379,Tablet,Tablets,2023-02-07,431.36,1,PayPal,West,0,4,3
9659,38555376,Smartphone,Phones,2023-02-07,1301.27,1,Wire Transfer,North,0,2,1
9660,88538733,Smartwatch,Wearables,2023-02-07,1643.66,1,Wire Transfer,East,0,3,5
